id,Postcodes,locality,state,lat,long,Lat_precise,Long_precise
14516,5277,PLEASANT PARK,SA,-37.435507,140.852283,-37.6401347,140.9600176
14517,5277,TARPEENA,SA,-37.435507,140.852283,-37.6257477,140.7822603
14518,5278,KALANGADOO,SA,-37.527142,140.616636,-37.5627956,140.6959169
14519,5278,KRONGART,SA,-37.48377365,140.766164,-37.479793,140.7914711
14520,5278,MOERLONG,SA,-37.48419496,140.7051651,-37.4829906,140.7173294
14521,5278,WEPAR,SA,-37.527142,140.616636,-37.6098125,140.7147336
14522,5279,KOORINE,SA,-37.574691,140.462487,-37.6146137,140.6368106
14523,5279,MOUNT BURR,SA,-37.574691,140.462487,-37.519163,140.4608621
14524,5279,MOUNT MCINTYRE,SA,-37.574691,140.462487,-37.524617,140.5214581
14525,5279,SHORT,SA,-37.574691,140.462487,-37.3545687,140.5373565
14526,5279,TRIHI,SA,-37.574691,140.462487,-37.5105989,140.6083964
14527,5279,WATTLE RANGE EAST,SA,-37.574691,140.462487,-37.3894407,140.646209
14528,5280,BEACHPORT,SA,-37.449179,140.260783,-37.4880886,140.0132671
14529,5280,CANUNDA,SA,-37.65102891,140.2594871,-37.6664,140.255
14530,5280,CLAY WELLS,SA,-37.449179,140.260783,-37.3692116,140.1511402
14531,5280,FURNER,SA,-37.449179,140.260783,-37.4657453,140.3860967
14532,5280,GERMAN CREEK,SA,-37.449179,140.260783,-37.8293722,140.4595199
14533,5280,GERMAN CREEK,SA,-37.82848647,140.4968983,-37.8294,140.46
14534,5280,GERMAN FLAT,SA,-37.7840189,140.4196268,-37.7587929,140.4636186
14535,5280,HATHERLEIGH,SA,-37.449179,140.260783,-37.5056507,140.277582
14536,5280,KANGAROO INN,SA,-37.449179,140.260783,-37.3428513,140.2091
14537,5280,MAGAREY,SA,-37.449179,140.260783,-37.4170751,140.09084
14538,5280,MILLICENT,SA,-37.449179,140.260783,-37.6050244,140.3593062
14539,5280,RENDELSHAM,SA,-37.449179,140.260783,-37.5150792,140.2028784
14540,5280,ROCKY CAMP,SA,-37.57887498,140.4077684,-37.5843402,140.4078872
14541,5280,SEBASTOPOL,SA,-37.449179,140.260783,-37.5372613,140.3846443
14542,5280,SOUTHEND,SA,-37.449179,140.260783,-37.5704456,140.1251596
14543,5280,TANTANOOLA,SA,-37.449179,140.260783,-37.7265521,140.4382533
14544,5280,THORNLEA,SA,-37.449179,140.260783,-37.4038782,140.1709898
14545,5280,WATTLE RANGE,SA,-37.4273323,140.5070183,-37.4887446,140.265662
14546,5290,MOUNT GAMBIER,SA,-37.839841,140.764545,-37.8256039,140.7712393
14547,5290,MOUNT GAMBIER DC,SA,-37.839841,140.764545,-37.8284,140.78
14548,5291,ALLENDALE EAST,SA,-37.927953,140.719634,-37.9935695,140.6649339
14549,5291,BLACKFELLOWS CAVES,SA,-37.927953,140.719634,-37.9469034,140.4687123
14550,5291,BURRUNGULE,SA,-37.927953,140.719634,-37.847238,140.573855
14551,5291,CANUNDA,SA,-37.927953,140.719634,-37.9551815,140.7091777
14552,5291,CAPE DOUGLAS,SA,-37.927953,140.719634,-38.0146455,140.5819172
14553,5291,CAROLINE,SA,-37.927953,140.719634,-37.8972141,140.9181878
14554,5291,CARPENTER ROCKS,SA,-37.927953,140.719634,-37.8884818,140.4217794
14555,5291,CAVETON,SA,-37.927953,140.719634,-37.9560798,140.8218499
14556,5291,COMPTON,SA,-37.927953,140.719634,-37.8263199,140.6973398
14557,5291,DISMAL SWAMP,SA,-37.927953,140.719634,-37.7190482,140.692407
14558,5291,DONOVANS,SA,-37.927953,140.719634,-38.009167,140.958333
14559,5291,EIGHT MILE CREEK,SA,-37.927953,140.719634,-38.0351713,140.7976742
14560,5291,GERMAN CREEK,SA,-37.82848647,140.4968983,-37.8294,140.46
14561,5291,GLENBURNIE,SA,-37.927953,140.719634,-37.835945,140.8453741
14562,5291,GLENCOE,SA,-37.927953,140.719634,-37.683333,140.6
14563,5291,GLENCOE WEST,SA,-37.927953,140.719634,-37.669192,140.563861
14564,5291,KONGORONG,SA,-37.927953,140.719634,-37.8999583,140.5559043
14565,5291,MIL LEL,SA,-37.927953,140.719634,-37.7552,140.81
14566,5291,MIL-LEL,SA,-37.77943576,140.8817145,-37.7551704,140.8095512
14567,5291,MINGBOOL,SA,-37.927953,140.719634,-37.6935303,140.8358786
14568,5291,MOORAK,SA,-37.927953,140.719634,-37.8580637,140.7496022
14569,5291,MOUNT GAMBIER,SA,-37.927953,140.719634,-37.8284212,140.7803529
14570,5291,MOUNT GAMBIER EAST,SA,-37.927953,140.719634,-37.8284212,140.7803529
14571,5291,MOUNT GAMBIER WEST,SA,-37.927953,140.719634,-37.8284212,140.7803529
14572,5291,MOUNT SCHANK,SA,-37.927953,140.719634,-37.9197763,140.7329911
14573,5291,NENE VALLEY,SA,-37.927953,140.719634,-37.9883437,140.5176929
14574,5291,O B FLAT,SA,-37.927953,140.719634,-37.9017529,140.7881692
14575,5291,OB FLAT,SA,-37.89052758,140.776127,-37.9018,140.788
14576,5291,PELICAN POINT,SA,-37.927953,140.719634,-37.9247608,140.4332516
14577,5291,PORT MACDONNELL,SA,-37.927953,140.719634,-38.0512003,140.7031075
14578,5291,RACECOURSE BAY,SA,-37.927953,140.719634,-38.0558148,140.752058
14579,5291,SQUARE MILE,SA,-37.927953,140.719634,-37.8717159,140.8020078
14580,5291,SUTTONTOWN,SA,-37.927953,140.719634,-37.8035162,140.7597012
14581,5291,WANDILO,SA,-37.927953,140.719634,-37.7379121,140.7280384
14582,5291,WORROLONG,SA,-37.927953,140.719634,-37.8152341,140.817954
14583,5291,WYE,SA,-38.01893369,140.8967253,-37.993118,140.8737956
14584,5291,YAHL,SA,-37.927953,140.719634,-37.877778,140.828889
14585,5301,CARCUMA,SA,-35.449887,140.030554,-35.5758811,140.0703365
14586,5301,GERANIUM,SA,-35.449887,140.030554,-35.3807934,140.1606628
14587,5301,JABUK,SA,-35.449887,140.030554,-35.3848642,140.0712833
14588,5301,MOORLANDS,SA,-35.449887,140.030554,-35.2486396,139.6683556
14589,5301,NETHERTON,SA,-35.50907471,139.9674119,-35.5090688,139.9674062
14590,5301,PARRAKIE,SA,-35.449887,140.030554,-35.3832288,140.2419898
14591,5301,PEAKE,SA,-35.449887,140.030554,-35.3450626,139.8939333
14592,5301,SHERLOCK,SA,-35.449887,140.030554,-35.3201818,139.8098331
14593,5301,WILKAWATT,SA,-35.449887,140.030554,-35.3732789,140.36158
14594,5302,LAMEROO,SA,-35.579513,140.32532,-35.2933024,140.4776685
14595,5302,NGARKAT,SA,-35.579513,140.32532,-35.7441681,140.801446
14596,5302,SMITHVILLE,SA,-35.579513,140.32532,-35.2353083,140.4045148
14597,5303,PARILLA,SA,-35.191375,140.685318,-35.2849868,140.7208989
14598,5304,KARTE,SA,-35.05261065,140.7825075,-35.0906,140.665
14599,5304,KRINGIN,SA,-35.55097,140.732182,-34.9171666,140.7419262
14600,5304,PEEBINGA,SA,-35.55097,140.732182,-34.9507778,140.8391104
14601,5304,PINNAROO,SA,-35.55097,140.732182,-35.2580422,140.9090677
14602,5306,WYNARKA,SA,-35.096798,139.690888,-35.119745,139.7319925
14603,5307,KAROONDA,SA,-35.037558,140.242147,-35.0950553,139.8857698
14604,5307,KARTE,SA,-35.037558,140.242147,-35.0905643,140.6646224
14605,5307,KULKAMI,SA,-35.037558,140.242147,-35.1678881,140.08044
14606,5307,LOWALDIE,SA,-35.037558,140.242147,-35.053503,139.987414
14607,5307,MARAMA,SA,-35.037558,140.242147,-35.1840133,140.1647671
14608,5307,MOOTATUNGA,SA,-35.037558,140.242147,-34.9507778,140.8391104
14609,5308,COPEVILLE,SA,-34.627126,140.050653,-34.793,139.847
14610,5308,GALGA,SA,-34.627126,140.050653,-34.7230664,139.9295617
14611,5308,KALYAN,SA,-34.627126,140.050653,-34.7722978,139.9777136
14612,5308,MAGGEA,SA,-34.627126,140.050653,-34.4753713,140.0654442
14613,5308,MANTUNG,SA,-34.627126,140.050653,-34.6021849,140.1260259
14614,5308,MERCUNDA,SA,-34.627126,140.050653,-34.6280287,140.0497772
14615,5308,PERPONDA,SA,-34.627126,140.050653,-34.9871248,139.8192786
14616,5309,BORRIKA,SA,-34.850669,140.114394,-35.0241489,140.05755
14617,5309,HALIDON,SA,-34.850669,140.114394,-34.8745329,140.1597517
14618,5309,MINDARIE,SA,-34.850669,140.114394,-34.7679943,140.152412
14619,5309,SANDALWOOD,SA,-34.850669,140.114394,-34.9455332,140.1258603
14620,5310,CALIPH,SA,-34.794834,140.367313,-34.6348765,140.2694577
14621,5310,WANBI,SA,-34.794834,140.367313,-34.7670767,140.306103
14622,5311,ALAWOONA,SA,-34.721845,140.811093,-34.7496856,140.40678
14623,5311,BILLIATT,SA,-34.721845,140.811093,-34.9910556,140.4724731
14624,5311,BUGLE HUT,SA,-34.721845,140.811093,-34.4882177,140.739924
14625,5311,MAGGEA,SA,-34.48822362,140.0411,-34.4754,140.065
14626,5311,MALPAS,SA,-34.721845,140.811093,-34.7183941,140.6236817
14627,5311,MERIBAH,SA,-34.721845,140.811093,-34.7081552,140.8474206
14628,5311,PARUNA,SA,-34.721845,140.811093,-34.7172304,140.7431315
14629,5311,SCHELL WELL,SA,-34.721845,140.811093,-34.8331306,140.4630537
14630,5311,TALDRA,SA,-34.721845,140.811093,-34.3900253,140.8717619
14631,5311,TAPLAN,SA,-34.58811707,140.8864801,-34.5437,140.882
14632,5311,VEITCH,SA,-34.66673557,140.4676895,-34.6592,140.511
14633,5311,WOODLEIGH,SA,-34.721845,140.811093,-34.4907917,140.6761079
14634,5311,WUNKAR,SA,-34.721845,140.811093,-34.4267149,140.3618941
14635,5320,BEATTY,SA,-34.01813129,139.4416527,-34.0181332,139.4416527
14636,5320,BEAUMONTS,SA,-34.04526977,139.6778736,-34.0446327,139.677738
14637,5320,BRENDA PARK,SA,-34.06761517,139.6820449,-34.0744884,139.6853944
14638,5320,BUNDEY,SA,-34.010094,139.530277,-33.8810605,139.2750683
14639,5320,EBA,SA,-34.05309587,139.5698613,-34.0530706,139.5698696
14640,5320,LINDLEY,SA,-33.88620288,139.6136964,-33.8861856,139.6136965
14641,5320,MAUDE,SA,-33.88685662,139.4419703,-33.9079082,139.4723814
14642,5320,MORGAN,SA,-34.010094,139.530277,-34.033333,139.666667
14643,5320,MORPHETTS FLAT,SA,-34.0561102,139.6843052,-34.0528178,139.6866706
14644,5320,MURBKO,SA,-34.010094,139.530277,-34.099225,139.6788324
14645,5320,NORTH WEST BEND,SA,-34.04073373,139.674256,-34.0388128,139.6750586
14646,5320,STUART,SA,-33.95654968,139.7793619,-34.0423961,139.805727
14647,5320,WESTONS FLAT,SA,-33.91220853,139.9021107,-33.9122,139.902
14648,5320,WOMBATS REST,SA,-34.11697257,139.6710914,-34.1169527,139.6710394
14649,5321,CADELL,SA,-34.064708,139.786627,-34.0590171,139.7789467
14650,5321,CADELL LAGOON,SA,-34.0322977,139.7548023,-34.0346355,139.7540276
14651,5322,GOLDEN HEIGHTS,SA,-34.177881,139.955939,-34.1996891,139.9315639
14652,5322,QUALCO,SA,-34.177881,139.955939,-34.1056278,139.8740161
14653,5322,RAMCO,SA,-34.177881,139.955939,-34.171944,139.918056
14654,5322,RAMCO HEIGHTS,SA,-34.177881,139.955939,-34.1757171,139.9234906
14655,5322,SUNLANDS,SA,-34.177881,139.955939,-34.1569096,139.8941984
14656,5330,BOOLGUN,SA,-33.94707,139.975421,-34.3913177,140.0736829
14657,5330,DEVLINS POUND,SA,-33.94707,139.975421,-34.1115633,140.1793075
14658,5330,GOOD HOPE LANDING,SA,-33.94707,139.975421,-34.1635489,140.1754509
14659,5330,HAWKS NEST STATION,SA,-34.0744059,140.4425253,-34.0556,140.437
14660,5330,HOLDER,SA,-33.94707,139.975421,-34.170277,140.0238988
14661,5330,HOLDER SIDING,SA,-33.94707,139.975421,-34.3243964,140.0568498
14662,5330,KANNI,SA,-33.94707,139.975421,-34.2398274,140.0110381
14663,5330,LOWBANK,SA,-33.94707,139.975421,-34.1822748,140.0547085
14664,5330,MARKARANKA,SA,-34.02531772,139.9820392,-34.0666112,139.9296099
14665,5330,OVERLAND CORNER,SA,-33.94707,139.975421,-34.1537651,140.3315736
14666,5330,POOGINOOK,SA,-33.94707,139.975421,-34.1710483,140.0674945
14667,5330,STOCKYARD PLAIN,SA,-33.94707,139.975421,-34.256604,139.8089767
14668,5330,TAYLORVILLE,SA,-33.94707,139.975421,-34.1446977,139.9308743
14669,5330,TAYLORVILLE STATION,SA,-33.94274254,140.1834225,-33.9243,140.189
14670,5330,WAIKERIE,SA,-33.94707,139.975421,-34.1847047,139.9826886
14671,5330,WIGLEY FLAT,SA,-34.18061085,140.2128199,-34.1796,140.23
14672,5330,WOOLPUNDA,SA,-33.94707,139.975421,-34.2471803,140.2000951
14673,5331,KINGSTON ON MURRAY,SA,-34.2200272,140.3170402,-34.2231267,140.3172249
14674,5331,KINGSTON-ON-MURRAY,SA,-34.214119,140.319351,-34.2231,140.317
14675,5332,MOOROOK,SA,-34.251101,140.28104,-34.3271533,140.3543693
14676,5332,MOOROOK SOUTH,SA,-34.251101,140.28104,-34.3271533,140.3543693
14677,5332,WAPPILKA,SA,-34.251101,140.28104,-34.3931759,140.2974304
14678,5332,YINKANIE,SA,-34.251101,140.28104,-34.3400946,140.2747808
14679,5333,BOOKPURNONG,SA,-34.35703813,140.6202534,-34.347558,140.6006227
14680,5333,LOXTON,SA,-34.485635,140.63513,-34.45493,140.5693309
14681,5333,LOXTON NORTH,SA,-34.485635,140.63513,-34.4159894,140.6209138
14682,5333,NANGARI,SA,-34.485635,140.63513,-34.498081,140.865494
14683,5333,NEW RESIDENCE,SA,-34.485635,140.63513,-34.3823566,140.4099786
14684,5333,NOORA,SA,-34.485635,140.63513,-34.5170872,140.4721736
14685,5333,PATA,SA,-34.485635,140.63513,-34.5219793,140.6090442
14686,5333,PYAP,SA,-34.485635,140.63513,-34.4262807,140.4847228
14687,5333,PYAP WEST,SA,-34.485635,140.63513,-34.5560582,140.4123806
14688,5333,TAPLAN,SA,-34.485635,140.63513,-34.5437321,140.8815712
14689,5340,MUNDIC CREEK,SA,-34.176844,140.782026,-34.2219527,140.8104966
14690,5340,MURTHO,SA,-34.176844,140.782026,-34.182635,140.8116635
14691,5340,PARINGA,SA,-34.176844,140.782026,-34.176155,140.7845141
14692,5340,PIKE RIVER,SA,-34.176844,140.782026,-34.2840691,140.8213995
14693,5340,WONUARRA,SA,-34.176844,140.782026,-34.2379111,140.8375041
14694,5340,YAMBA,SA,-34.28950256,140.8905312,-34.2895,140.89
14695,5341,CALPERUM,SA,-33.739084,140.753178,-33.7939769,140.5745723
14696,5341,CALPERUM STATION,SA,-33.7942028,140.5748228,-33.794,140.575
14697,5341,CHAFFEY,SA,-33.739084,140.753178,-34.080974,140.6991994
14698,5341,CHOWILLA,SA,-33.63340742,140.7677761,-33.7467,140.873
14699,5341,COOLTONG,SA,-33.739084,140.753178,-34.1044678,140.6751603
14700,5341,CRESCENT,SA,-33.739084,140.753178,-34.204408,140.7468647
14701,5341,OLD CALPERUM,SA,-34.22167868,140.6837563,-34.1877,140.679
14702,5341,RENMARK,SA,-33.739084,140.753178,-34.1742746,140.7442855
14703,5341,RENMARK NORTH,SA,-33.739084,140.753178,-34.1372565,140.7335559
14704,5341,RENMARK SOUTH,SA,-33.739084,140.753178,-34.2204221,140.7365582
14705,5341,RENMARK WEST,SA,-33.739084,140.753178,-34.1849077,140.7168427
14706,5341,YAMBA,SA,-33.739084,140.753178,-34.289509,140.8904931
14707,5342,MONASH,SA,-34.240296,140.551874,-34.2003327,140.5756887
14708,5343,BERRI,SA,-34.321288,140.556181,-34.2770452,140.6077318
14709,5343,GERARD,SA,-34.321288,140.556181,-34.3531621,140.4984962
14710,5343,GURRA GURRA,SA,-34.321288,140.556181,-34.2977394,140.629617
14711,5343,KATARAPKO,SA,-34.321288,140.556181,-34.4037429,140.541934
14712,5343,LYRUP,SA,-34.321288,140.556181,-34.2558879,140.6511689
14713,5343,WINKIE,SA,-34.321288,140.556181,-34.3166029,140.527468
14714,5344,GLOSSOP,SA,-34.285345,140.51443,-34.2730065,140.5446161
14715,5345,BARMERA,SA,-34.187027,140.454506,-34.2527017,140.4648838
14716,5345,LOVEDAY,SA,-34.187027,140.454506,-34.2768266,140.4162826
14717,5345,SPECTACLE LAKE,SA,-34.187027,140.454506,-34.3453998,140.4447326
14718,5346,COBDOGLA,SA,-34.250013,140.397201,-34.2374624,140.4153139
14719,5350,ROSEDALE,SA,-34.550897,138.83423,-34.5520511,138.84771
14720,5350,SANDY CREEK,SA,-34.550897,138.83423,-34.5958631,138.8329812
14721,5351,ALTONA,SA,-34.638218,138.897802,-34.6013631,138.9152456
14722,5351,BAROSSA GOLDFIELDS,SA,-34.65702657,138.8185225,-34.656475,138.8246514
14723,5351,COCKATOO VALLEY,SA,-34.638218,138.897802,-34.632,138.835
14724,5351,LYNDOCH,SA,-34.638218,138.897802,-34.6037834,138.8863377
14725,5351,MOUNT CRAWFORD,SA,-34.638218,138.897802,-34.7186933,138.9791893
14726,5351,PEWSEY VALE,SA,-34.638218,138.897802,-34.6401097,138.9842322
14727,5351,WILLIAMSTOWN,SA,-34.638218,138.897802,-34.6707789,138.8882602
14728,5352,BETHANY,SA,-34.54472249,138.9856268,-34.547068,138.9858082
14729,5352,GOMERSAL,SA,-34.549295,138.939049,-34.5332009,138.9098939
14730,5352,KRONDORF,SA,-34.56579758,138.970505,-34.5661317,138.9880147
14731,5352,ROWLAND FLAT,SA,-34.549295,138.939049,-34.5731547,138.944233
14732,5352,STONE WELL,SA,-34.549295,138.939049,-34.4978576,138.9555563
14733,5352,TANUNDA,SA,-34.549295,138.939049,-34.5200776,138.9626892
14734,5352,VINE VALE,SA,-34.52155944,139.0044687,-34.519621,139.0034626
14735,5353,ANGASTON,SA,-34.577328,139.326979,-34.503519,139.0505472
14736,5353,BLACK HILL,SA,-34.577328,139.326979,-34.6919743,139.444356
14737,5353,CAMBRAI,SA,-34.577328,139.326979,-34.6638641,139.321227
14738,5353,KEYNETON,SA,-34.577328,139.326979,-34.5814223,139.1764959
14739,5353,KONGOLIA,SA,-34.577328,139.326979,-34.651191,139.363172
14740,5353,LANGS LANDING,SA,-34.586208,139.5901989,-34.5877,139.59
14741,5353,MOCULTA,SA,-34.577328,139.326979,-34.469,139.116
14742,5353,MOUNT MCKENZIE,SA,-34.577328,139.326979,-34.5656902,139.0943433
14743,5353,PENRICE,SA,-34.47746166,139.0673251,-34.4882309,139.0490553
14744,5353,PUNYELROO,SA,-34.6105765,139.5970316,-34.6044,139.602
14745,5353,SEDAN,SA,-34.577328,139.326979,-34.584785,139.3028405
14746,5353,SUNNYDALE,SA,-34.65607991,139.6123225,-34.6487,139.637
14747,5353,TOWITTA,SA,-34.577328,139.326979,-34.533893,139.2428082
14748,5354,BAKARA,SA,-34.538013,139.652642,0,0
14749,5354,BAKARA WELL,SA,-34.538013,139.652642,-34.5748482,139.847075
14750,5354,FISHER,SA,-34.52195882,139.509237,-34.4888488,139.5444737
14751,5354,MARKS LANDING,SA,-34.57651008,139.5862979,-34.5779134,139.5871994
14752,5354,NAIDIA,SA,-34.538013,139.652642,-34.5072854,139.8331615
14753,5354,PUNYELROO,SA,-34.538013,139.652642,-34.604444,139.601667
14754,5354,SWAN REACH,SA,-34.538013,139.652642,-34.567778,139.599722
14755,5355,DAVEYSTON,SA,-34.443966,139.007886,-34.4733985,138.8765197
14756,5355,EBENEZER,SA,-34.443966,139.007886,-34.4105069,139.0231989
14757,5355,LIGHT PASS,SA,-34.443966,139.007886,-34.4711035,139.0261692
14758,5355,MARANANGA,SA,-34.443966,139.007886,-34.483725,138.93729
14759,5355,MOPPA,SA,-34.443966,139.007886,-34.4044842,138.9281545
14760,5355,NURIOOTPA,SA,-34.443966,139.007886,-34.4666111,138.9916574
14761,5355,SEPPELTSFIELD,SA,-34.443966,139.007886,-34.4974441,138.9101056
14762,5355,STOCKWELL,SA,-34.443966,139.007886,-34.434,139.053
14763,5356,ANNADALE,SA,-34.39697297,139.3720816,-34.3976163,139.3685419
14764,5356,DUTTON,SA,-34.353109,139.240946,-34.3614633,139.1471737
14765,5356,DUTTON EAST,SA,-34.35610844,139.2392392,-34.3502019,139.2498202
14766,5356,SANDLETON,SA,-34.44405669,139.3924881,-34.4627859,139.3941963
14767,5356,ST KITTS,SA,-34.353109,139.240946,-34.337417,139.0886591
14768,5356,STEINFELD,SA,-34.353109,139.240946,-34.3884496,139.279395
14769,5356,TRURO,SA,-34.353109,139.240946,-34.4105196,139.130041
14770,5357,BLANCHETOWN,SA,-34.343393,139.525937,-34.357394,139.6193903
14771,5357,MCBEAN POUND,SA,-34.2845059,139.6305311,-34.287553,139.6273579
14772,5357,MOORUNDIE,SA,-34.343393,139.525937,-34.4767326,139.5094057
14773,5357,NEW WELL,SA,-34.343393,139.525937,-34.3734177,139.9041227
14774,5357,NOTTS WELL,SA,-34.343393,139.525937,-34.4213196,139.7782809
14775,5357,PAISLEY,SA,-34.343393,139.525937,-34.3416238,139.6207113
14776,5357,WIGLEY FLAT,SA,-34.343393,139.525937,-34.1796044,140.2304622
14777,5360,GREENOCK,SA,-34.446813,138.897955,-34.457778,138.9275
14778,5360,NAIN,SA,-34.446813,138.897955,-34.4447098,138.9136083
14779,5371,MORN HILL,SA,-34.41538531,138.7560699,-34.4153843,138.7560697
14780,5371,ROSEWORTHY,SA,-34.517974,138.765349,-34.534,138.748
14781,5371,SHEA-OAK LOG,SA,-34.517974,138.765349,-34.4887701,138.8193083
14782,5371,TEMPLERS,SA,-34.517974,138.765349,-34.4727488,138.7517047
14783,5372,FREELING,SA,-34.435921,138.798551,-34.4378904,138.8196226
14784,5373,ALLENDALE NORTH,SA,-34.303007,138.930335,-34.278776,138.9130419
14785,5373,BAGOT WELL,SA,-34.303007,138.930335,-34.3183496,138.9892756
14786,5373,BETHEL,SA,-34.303007,138.930335,-34.342105,138.8287376
14787,5373,FORDS,SA,-34.303007,138.930335,-34.3931158,138.8670972
14788,5373,HAMILTON,SA,-34.303007,138.930335,-34.2468893,138.8985628
14789,5373,KAPUNDA,SA,-34.303007,138.930335,-34.3385164,138.9140314
14790,5373,KOONUNGA,SA,-34.303007,138.930335,-34.3943708,138.9943195
14791,5373,ST JOHNS,SA,-34.303007,138.930335,-34.3742117,138.9502577
14792,5374,AUSTRALIA PLAINS,SA,-34.152477,139.12488,-34.0864229,139.1703467
14793,5374,BOWER,SA,-34.152477,139.12488,-34.0705671,139.2303124
14794,5374,BROWNLOW,SA,-34.152477,139.12488,-34.1622481,139.4164226
14795,5374,BUCHANAN,SA,-34.152477,139.12488,-34.2116589,139.0016736
14796,5374,EUDUNDA,SA,-34.152477,139.12488,-34.166667,139.083333
14797,5374,FRANKTON,SA,-34.152477,139.12488,-34.3125332,139.2170405
14798,5374,HAMPDEN,SA,-34.152477,139.12488,-34.1552023,139.0290726
14799,5374,HANSBOROUGH,SA,-34.152477,139.12488,-34.2603857,139.0921327
14800,5374,JULIA,SA,-34.152477,139.12488,-34.1244619,139.0079193
14801,5374,MOUNT MARY,SA,-34.152477,139.12488,-34.0977486,139.45508
14802,5374,NEALES FLAT,SA,-34.152477,139.12488,-34.225884,139.1877
14803,5374,NGAPALA,SA,-34.152477,139.12488,-34.057019,138.9926425
14804,5374,PEEP HILL,SA,-34.152477,139.12488,-34.1512556,139.161592
14805,5374,POINT PASS,SA,-34.152477,139.12488,-34.083603,139.0719253
14806,5374,SUTHERLANDS,SA,-34.152477,139.12488,-34.1564881,139.224375
14807,5381,BRADY CREEK,SA,-33.965473,139.140266,-33.9769307,139.0195639
14808,5381,BRIGHT,SA,-33.90168878,139.1329215,-33.90168,139.1329173
14809,5381,EMU DOWNS,SA,-33.965473,139.140266,-33.8917393,138.9965809
14810,5381,GERANIUM PLAINS,SA,-33.965473,139.140266,-33.9770804,139.2154009
14811,5381,HALLELUJA HILLS,SA,-33.965473,139.140266,-33.8783,139.054
14812,5381,HALLELUJAH HILLS,SA,-33.87830358,139.0540697,-33.8782982,139.0540677
14813,5381,ROBERTSTOWN,SA,-33.965473,139.140266,-33.9897701,139.081144
14814,5381,ROCKY PLAIN,SA,-34.02266368,139.152609,-34.0226595,139.1526082
14815,5381,WORLDS END,SA,-33.965473,139.140266,-33.801588,139.1000207
14816,5381,WORLDS END CREEK,SA,-33.965473,139.140266,-33.830776,139.059695
14817,5400,MAGDALA,SA,-34.42150567,138.7042845,-34.4134,138.713
14818,5400,PINKERTON PLAINS,SA,-34.461249,138.685512,-34.4131234,138.6282378
14819,5400,WASLEYS,SA,-34.461249,138.685512,-34.4780685,138.6862115
14820,5400,WOOLSHEDS,SA,-34.48615107,138.6448171,-34.4932753,138.6336468
14821,5401,ALMA,SA,-34.29774,138.659866,-34.2455146,138.6247926
14822,5401,HAMLEY BRIDGE,SA,-34.29774,138.659866,-34.3712502,138.6630148
14823,5401,SALTER SPRINGS,SA,-34.29774,138.659866,-34.186034,138.615896
14824,5410,LINWOOD,SA,-34.366816,138.768325,-34.3912364,138.7278967
14825,5410,STOCKPORT,SA,-34.366816,138.768325,-34.333333,138.733333
14826,5411,GILES CORNER,SA,-34.256363,138.772345,-34.2217631,138.7168116
14827,5411,TARLEE,SA,-34.256363,138.772345,-34.2678825,138.768418
14828,5412,NAVAN,SA,-34.18289,138.775266,-34.1465459,138.739224
14829,5412,RHYNIE,SA,-34.18289,138.775266,-34.1410167,138.6859888
14830,5412,RIVERTON,SA,-34.18289,138.775266,-34.1656996,138.7649641
14831,5412,WOOLSHED FLAT,SA,-34.18289,138.775266,-34.1186587,138.642049
14832,5413,APOINGA,SA,-34.080278,138.883459,-33.928729,138.9394916
14833,5413,BLACK SPRINGS,SA,-34.080278,138.883459,-33.9230216,138.8765365
14834,5413,MARRABEL,SA,-34.080278,138.883459,-34.138465,138.8763029
14835,5413,SADDLEWORTH,SA,-34.080278,138.883459,-34.083333,138.783333
14836,5413,STEELTON,SA,-34.080278,138.883459,-34.0599494,138.8830779
14837,5413,TARNMA,SA,-34.080278,138.883459,-34.1642578,138.9422709
14838,5413,TOTHILL BELT,SA,-34.080278,138.883459,-34.0063907,138.9372064
14839,5413,TOTHILL CREEK,SA,-34.080278,138.883459,-34.080921,138.9207923
14840,5413,WATERLOO,SA,-34.080278,138.883459,-33.9949367,138.8809411
14841,5414,MANOORA,SA,-33.949431,138.773663,-33.9941359,138.8196226
14842,5415,MINTARO,SA,-33.942677,138.722876,-33.9279192,138.7470703
14843,5415,STANLEY,SA,-33.942677,138.722876,-33.8854937,138.7319381
14844,5416,FARRELL FLAT,SA,-33.804669,138.796125,-33.827041,138.817737
14845,5416,PORTER LAGOON,SA,-33.82344346,138.8771899,-33.8234412,138.8771903
14846,5417,BALAH,SA,-33.66497478,139.8482859,-33.6649,139.848
14847,5417,BALDINA,SA,-33.455088,139.732545,-33.6680135,139.0849038
14848,5417,BOOBOROWIE,SA,-33.455088,139.732545,-33.5289596,138.7403588
14849,5417,BUNYUNG,SA,-33.8199791,139.7992135,-33.82,139.799
14850,5417,BURRA,SA,-33.455088,139.732545,-33.680032,138.9363421
14851,5417,BURRA EASTERN DISTRICTS,SA,-33.455088,139.732545,-33.6373329,139.2468605
14852,5417,CANEGRASS,SA,-33.52663238,140.1072218,-33.5267,140.107
14853,5417,DANGGALI,SA,-33.32380034,140.7545611,-33.3237,140.755
14854,5417,FARAWAY HILL,SA,-33.14536666,139.694473,-33.1453,139.695
14855,5417,GLUEPOT,SA,-33.75340706,140.1604989,-33.7535,140.161
14856,5417,GUM CREEK,SA,-33.71285998,138.7655101,-33.7128598,138.7655105
